data,hora,temperatura,umidade
20/02/2024,1800 UTC,"27,5",76.0
20/02/2024,1900 UTC,"24,5",84.0
20/02/2024,2000 UTC,"24,1",86.0
20/02/2024,2100 UTC,"24,7",79.0
20/02/2024,2200 UTC,"23,8",91.0
20/02/2024,2300 UTC,"22,6",92.0
21/02/2024,0000 UTC,21,92.0
21/02/2024,0100 UTC,"20,9",93.0
21/02/2024,0200 UTC,"21,1",93.0
21/02/2024,0300 UTC,21,93.0
21/02/2024,0400 UTC,"20,9",94.0
21/02/2024,0500 UTC,21,93.0
21/02/2024,0600 UTC,21,93.0
21/02/2024,0700 UTC,"20,9",93.0
21/02/2024,0800 UTC,"21,2",93.0
21/02/2024,0900 UTC,"20,7",94.0
21/02/2024,1000 UTC,"21,7",92.0
21/02/2024,1100 UTC,22,89.0
21/02/2024,1200 UTC,"24,1",78.0
21/02/2024,1300 UTC,"25,9",71.0
21/02/2024,1400 UTC,"27,2",67.0
21/02/2024,1500 UTC,"28,3",64.0
21/02/2024,1600 UTC,"29,9",59.0
21/02/2024,1700 UTC,"30,1",56.0
21/02/2024,1800 UTC,"30,3",60.0
21/02/2024,1900 UTC,"30,9",66.0
21/02/2024,2000 UTC,"27,5",94.0
21/02/2024,2100 UTC,"21,9",93.0
21/02/2024,2200 UTC,"21,8",93.0
21/02/2024,2300 UTC,"21,7",91.0
22/02/2024,0000 UTC,"21,7",92.0
22/02/2024,0100 UTC,"21,7",93.0
22/02/2024,0200 UTC,21,94.0
22/02/2024,0300 UTC,21,93.0
22/02/2024,0400 UTC,"21,1",94.0
22/02/2024,0500 UTC,21,94.0
22/02/2024,0600 UTC,"20,8",94.0
22/02/2024,0700 UTC,21,94.0
22/02/2024,0800 UTC,"21,3",93.0
22/02/2024,0900 UTC,"21,3",93.0
22/02/2024,1000 UTC,"21,5",92.0
22/02/2024,1100 UTC,"22,8",87.0
22/02/2024,1200 UTC,"24,5",80.0
22/02/2024,1300 UTC,"26,3",74.0
22/02/2024,1400 UTC,"27,7",69.0
22/02/2024,1500 UTC,"29,3",62.0
22/02/2024,1600 UTC,"30,7",58.0
22/02/2024,1700 UTC,"31,2",52.0
22/02/2024,1800 UTC,"31,3",53.0
22/02/2024,1900 UTC,"31,4",64.0
22/02/2024,2000 UTC,28,78.0
22/02/2024,2100 UTC,"25,5",74.0
22/02/2024,2200 UTC,"24,5",81.0
22/02/2024,2300 UTC,"23,4",85.0
23/02/2024,0000 UTC,"22,9",89.0
23/02/2024,0100 UTC,"22,8",92.0
23/02/2024,0200 UTC,"22,8",93.0
23/02/2024,0300 UTC,"22,6",93.0
23/02/2024,0400 UTC,"22,5",92.0
23/02/2024,0500 UTC,"22,4",92.0
23/02/2024,0600 UTC,"22,2",93.0
23/02/2024,0700 UTC,"22,2",91.0
23/02/2024,0800 UTC,"21,7",91.0
23/02/2024,0900 UTC,"21,7",92.0
23/02/2024,1000 UTC,22,92.0
23/02/2024,1100 UTC,"23,6",83.0
23/02/2024,1200 UTC,"26,1",75.0
23/02/2024,1300 UTC,28,66.0
23/02/2024,1400 UTC,"29,4",57.0
23/02/2024,1500 UTC,"30,4",58.0
23/02/2024,1600 UTC,"31,2",55.0
23/02/2024,1700 UTC,"32,4",51.0
23/02/2024,1800 UTC,"33,4",54.0
23/02/2024,1900 UTC,"31,1",63.0
23/02/2024,2000 UTC,"28,6",66.0
23/02/2024,2100 UTC,"27,4",69.0
23/02/2024,2200 UTC,"26,3",74.0
23/02/2024,2300 UTC,"25,4",80.0
24/02/2024,0000 UTC,"25,3",88.0
24/02/2024,0100 UTC,24,88.0
24/02/2024,0200 UTC,"23,6",91.0
24/02/2024,0300 UTC,"23,3",93.0
24/02/2024,0400 UTC,23,93.0
24/02/2024,0500 UTC,23,93.0
24/02/2024,0600 UTC,"22,8",92.0
24/02/2024,0700 UTC,"22,9",92.0
24/02/2024,0800 UTC,"22,8",93.0
24/02/2024,0900 UTC,"22,4",94.0
24/02/2024,1000 UTC,"23,1",93.0
24/02/2024,1100 UTC,"26,1",79.0
24/02/2024,1200 UTC,28,67.0
24/02/2024,1300 UTC,"28,8",62.0
24/02/2024,1400 UTC,"31,1",52.0
24/02/2024,1500 UTC,"31,4",52.0
24/02/2024,1600 UTC,"32,8",47.0
24/02/2024,1700 UTC,"32,1",89.0
24/02/2024,1800 UTC,"24,6",81.0
24/02/2024,1900 UTC,"23,8",85.0
24/02/2024,2000 UTC,23,87.0
24/02/2024,2100 UTC,"23,1",88.0
24/02/2024,2200 UTC,"23,1",89.0
24/02/2024,2300 UTC,"22,7",90.0
25/02/2024,0000 UTC,"22,3",93.0
25/02/2024,0100 UTC,"21,9",93.0
25/02/2024,0200 UTC,"21,6",94.0
25/02/2024,0300 UTC,"21,3",94.0
25/02/2024,0400 UTC,"21,2",94.0
25/02/2024,0500 UTC,"21,2",94.0
25/02/2024,0600 UTC,"21,4",94.0
25/02/2024,0700 UTC,"21,2",94.0
25/02/2024,0800 UTC,"21,4",94.0
25/02/2024,0900 UTC,"21,6",94.0
25/02/2024,1000 UTC,"21,5",94.0
25/02/2024,1100 UTC,"22,8",92.0
25/02/2024,1200 UTC,"23,8",85.0
25/02/2024,1300 UTC,"26,7",76.0
25/02/2024,1400 UTC,"27,4",71.0
25/02/2024,1500 UTC,"28,5",68.0
25/02/2024,1600 UTC,"30,8",59.0
25/02/2024,1700 UTC,"31,2",73.0
25/02/2024,1800 UTC,"29,5",69.0
25/02/2024,1900 UTC,"29,3",82.0
25/02/2024,2000 UTC,"26,1",79.0
25/02/2024,2100 UTC,"25,9",83.0
25/02/2024,2200 UTC,"24,3",87.0
25/02/2024,2300 UTC,"24,8",81.0
26/02/2024,0000 UTC,"24,6",82.0
26/02/2024,0100 UTC,"24,1",83.0
26/02/2024,0200 UTC,"23,7",82.0
26/02/2024,0300 UTC,"23,3",82.0
26/02/2024,0400 UTC,"22,9",86.0
26/02/2024,0500 UTC,"22,2",88.0
26/02/2024,0600 UTC,"21,6",89.0
26/02/2024,0700 UTC,"21,3",91.0
26/02/2024,0800 UTC,"20,9",92.0
26/02/2024,0900 UTC,"20,4",93.0
26/02/2024,1000 UTC,"21,5",90.0
26/02/2024,1100 UTC,"23,8",83.0
26/02/2024,1200 UTC,"25,2",77.0
26/02/2024,1300 UTC,"26,7",71.0
26/02/2024,1400 UTC,"28,2",65.0
26/02/2024,1500 UTC,"28,9",64.0
26/02/2024,1600 UTC,"29,6",57.0
26/02/2024,1700 UTC,"30,3",55.0
26/02/2024,1800 UTC,31,54.0
26/02/2024,1900 UTC,"31,4",55.0
26/02/2024,2000 UTC,"30,3",64.0
26/02/2024,2100 UTC,"28,2",77.0
26/02/2024,2200 UTC,"25,5",75.0
26/02/2024,2300 UTC,"25,2",77.0
27/02/2024,0000 UTC,"24,7",79.0
27/02/2024,0100 UTC,"24,2",82.0
27/02/2024,0200 UTC,"23,8",86.0
27/02/2024,0300 UTC,"23,5",86.0
27/02/2024,0400 UTC,"23,3",88.0
27/02/2024,0500 UTC,"22,8",89.0
27/02/2024,0600 UTC,"22,7",92.0
27/02/2024,0700 UTC,"22,9",90.0
27/02/2024,0800 UTC,"22,6",89.0
27/02/2024,0900 UTC,"22,6",89.0
27/02/2024,1000 UTC,"23,2",85.0
27/02/2024,1100 UTC,"24,5",77.0
27/02/2024,1200 UTC,"25,8",73.0
27/02/2024,1300 UTC,"27,9",67.0
27/02/2024,1400 UTC,"29,3",61.0
27/02/2024,1500 UTC,31,54.0
27/02/2024,1600 UTC,"32,6",50.0
27/02/2024,1700 UTC,"32,7",50.0
27/02/2024,1800 UTC,"33,4",46.0
27/02/2024,1900 UTC,"33,7",45.0
27/02/2024,2000 UTC,"33,5",47.0
27/02/2024,2100 UTC,33,54.0
27/02/2024,2200 UTC,"31,5",55.0
27/02/2024,2300 UTC,"31,1",73.0
28/02/2024,0000 UTC,"28,1",78.0
28/02/2024,0100 UTC,"26,9",83.0
28/02/2024,0200 UTC,"26,4",82.0
28/02/2024,0300 UTC,"25,6",91.0
28/02/2024,0400 UTC,"23,8",90.0
28/02/2024,0500 UTC,"23,7",93.0
28/02/2024,0600 UTC,"23,2",90.0
28/02/2024,0700 UTC,"23,1",91.0
28/02/2024,0800 UTC,"23,4",91.0
28/02/2024,0900 UTC,"22,7",93.0
28/02/2024,1000 UTC,"22,9",91.0
28/02/2024,1100 UTC,25,82.0
28/02/2024,1200 UTC,"26,9",75.0
28/02/2024,1300 UTC,"28,9",65.0
28/02/2024,1400 UTC,"29,7",63.0
28/02/2024,1500 UTC,"31,6",58.0
28/02/2024,1600 UTC,"32,6",55.0
28/02/2024,1700 UTC,34,55.0
28/02/2024,1800 UTC,32,76.0
28/02/2024,1900 UTC,"27,8",65.0
28/02/2024,2000 UTC,"27,5",72.0
28/02/2024,2100 UTC,"26,4",78.0
28/02/2024,2200 UTC,"25,4",83.0
28/02/2024,2300 UTC,"25,2",83.0
29/02/2024,0000 UTC,25,86.0
29/02/2024,0100 UTC,"24,9",89.0
29/02/2024,0200 UTC,"24,1",87.0
29/02/2024,0300 UTC,"24,1",91.0
29/02/2024,0400 UTC,"23,3",91.0
29/02/2024,0500 UTC,"23,2",92.0
29/02/2024,0600 UTC,"22,8",93.0
29/02/2024,0700 UTC,"22,8",93.0
29/02/2024,0800 UTC,"23,1",92.0
29/02/2024,0900 UTC,"23,4",90.0
29/02/2024,1000 UTC,"24,1",89.0
29/02/2024,1100 UTC,"24,3",88.0
29/02/2024,1200 UTC,"25,3",84.0
29/02/2024,1300 UTC,"27,6",73.0
29/02/2024,1400 UTC,"28,7",68.0
29/02/2024,1500 UTC,"30,1",62.0
29/02/2024,1600 UTC,"30,6",59.0
29/02/2024,1700 UTC,"31,6",56.0
29/02/2024,1800 UTC,"32,6",53.0
29/02/2024,1900 UTC,"32,5",50.0
29/02/2024,2000 UTC,"32,5",52.0
29/02/2024,2100 UTC,"31,8",59.0
29/02/2024,2200 UTC,"29,8",74.0
29/02/2024,2300 UTC,"26,9",76.0
01/03/2024,0000 UTC,"25,7",75.0
01/03/2024,0100 UTC,"25,4",82.0
01/03/2024,0200 UTC,"24,4",86.0
01/03/2024,0300 UTC,"23,8",84.0
01/03/2024,0400 UTC,"23,7",89.0
01/03/2024,0500 UTC,"23,1",91.0
01/03/2024,0600 UTC,"22,7",92.0
01/03/2024,0700 UTC,"22,7",92.0
01/03/2024,0800 UTC,"22,5",93.0
01/03/2024,0900 UTC,"22,4",93.0
01/03/2024,1000 UTC,"22,5",92.0
01/03/2024,1100 UTC,"23,5",88.0
01/03/2024,1200 UTC,"25,9",75.0
01/03/2024,1300 UTC,28,67.0
01/03/2024,1400 UTC,"29,1",62.0
01/03/2024,1500 UTC,"30,6",60.0
01/03/2024,1600 UTC,"31,1",54.0
01/03/2024,1700 UTC,"31,6",58.0
01/03/2024,1800 UTC,"31,5",58.0
01/03/2024,1900 UTC,"28,9",74.0
01/03/2024,2000 UTC,"25,6",74.0
01/03/2024,2100 UTC,"24,6",76.0
01/03/2024,2200 UTC,"24,5",79.0
01/03/2024,2300 UTC,"24,3",74.0
02/03/2024,0000 UTC,"24,1",79.0
02/03/2024,0100 UTC,"23,4",72.0
02/03/2024,0200 UTC,"22,2",72.0
02/03/2024,0300 UTC,"21,9",70.0
02/03/2024,0400 UTC,"21,9",73.0
02/03/2024,0500 UTC,"21,1",78.0
02/03/2024,0600 UTC,"20,1",82.0
02/03/2024,0700 UTC,"19,7",83.0
02/03/2024,0800 UTC,"18,9",87.0
02/03/2024,0900 UTC,"18,5",89.0
02/03/2024,1000 UTC,"20,6",79.0
02/03/2024,1100 UTC,"21,8",78.0
02/03/2024,1200 UTC,"22,6",74.0
02/03/2024,1300 UTC,"25,7",64.0
02/03/2024,1400 UTC,"26,7",60.0
02/03/2024,1500 UTC,"27,7",58.0
02/03/2024,1600 UTC,"28,8",57.0
02/03/2024,1700 UTC,"30,3",49.0
02/03/2024,1800 UTC,"30,6",49.0
02/03/2024,1900 UTC,"30,2",49.0
02/03/2024,2000 UTC,"29,9",57.0
02/03/2024,2100 UTC,"28,2",65.0
02/03/2024,2200 UTC,"25,6",71.0
02/03/2024,2300 UTC,"23,7",77.0
03/03/2024,0000 UTC,"22,6",78.0
03/03/2024,0100 UTC,"22,5",79.0
03/03/2024,0200 UTC,"22,5",77.0
03/03/2024,0300 UTC,"22,5",83.0
03/03/2024,0400 UTC,"21,9",86.0
03/03/2024,0500 UTC,"21,1",90.0
03/03/2024,0600 UTC,"20,3",91.0
03/03/2024,0700 UTC,"20,1",92.0
03/03/2024,0800 UTC,"19,2",92.0
03/03/2024,0900 UTC,"18,7",92.0
03/03/2024,1000 UTC,20,89.0
03/03/2024,1100 UTC,"21,5",82.0
03/03/2024,1200 UTC,"23,2",72.0
03/03/2024,1300 UTC,"25,1",59.0
03/03/2024,1400 UTC,"26,7",57.0
03/03/2024,1500 UTC,"28,2",58.0
03/03/2024,1600 UTC,"29,9",52.0
03/03/2024,1700 UTC,"31,4",48.0
03/03/2024,1800 UTC,"31,9",46.0
03/03/2024,1900 UTC,32,45.0
03/03/2024,2000 UTC,"31,6",44.0
03/03/2024,2100 UTC,"31,2",47.0
03/03/2024,2200 UTC,"29,4",43.0
03/03/2024,2300 UTC,"27,7",47.0
04/03/2024,0000 UTC,"25,9",61.0
04/03/2024,0100 UTC,"23,9",67.0
04/03/2024,0200 UTC,23,75.0
04/03/2024,0300 UTC,"22,2",79.0
04/03/2024,0400 UTC,"22,1",88.0
04/03/2024,0500 UTC,"22,9",80.0
04/03/2024,0600 UTC,"22,8",82.0
04/03/2024,0700 UTC,22,87.0
04/03/2024,0800 UTC,"21,4",88.0
04/03/2024,0900 UTC,"21,4",88.0
04/03/2024,1000 UTC,"22,2",81.0
04/03/2024,1100 UTC,24,76.0
04/03/2024,1200 UTC,"25,6",69.0
04/03/2024,1300 UTC,"27,6",57.0
04/03/2024,1400 UTC,"29,5",42.0
04/03/2024,1500 UTC,"30,4",41.0
04/03/2024,1600 UTC,"32,2",38.0
04/03/2024,1700 UTC,"32,7",41.0
04/03/2024,1800 UTC,"31,8",43.0
04/03/2024,1900 UTC,"33,1",41.0
04/03/2024,2000 UTC,"32,7",36.0
04/03/2024,2100 UTC,"32,5",49.0
04/03/2024,2200 UTC,"30,8",51.0
04/03/2024,2300 UTC,"28,2",56.0
05/03/2024,0000 UTC,"26,5",64.0
05/03/2024,0100 UTC,"25,5",70.0
05/03/2024,0200 UTC,"24,6",78.0
05/03/2024,0300 UTC,"23,6",83.0
05/03/2024,0400 UTC,23,88.0
05/03/2024,0500 UTC,"22,1",90.0
05/03/2024,0600 UTC,"21,5",91.0
05/03/2024,0700 UTC,"21,2",91.0
05/03/2024,0800 UTC,"20,8",92.0
05/03/2024,0900 UTC,"20,3",92.0
05/03/2024,1000 UTC,"21,9",88.0
05/03/2024,1100 UTC,"23,9",80.0
05/03/2024,1200 UTC,"25,5",73.0
05/03/2024,1300 UTC,"28,1",64.0
05/03/2024,1400 UTC,"30,8",51.0
05/03/2024,1500 UTC,"32,2",46.0
05/03/2024,1600 UTC,"32,7",45.0
05/03/2024,1700 UTC,"33,8",42.0
05/03/2024,1800 UTC,34,50.0
05/03/2024,1900 UTC,"31,3",75.0
05/03/2024,2000 UTC,"25,2",69.0
05/03/2024,2100 UTC,"25,6",71.0
05/03/2024,2200 UTC,"24,9",73.0
05/03/2024,2300 UTC,"24,3",77.0
06/03/2024,0000 UTC,"23,8",78.0
06/03/2024,0100 UTC,"23,7",81.0
06/03/2024,0200 UTC,23,86.0
06/03/2024,0300 UTC,"22,5",86.0
06/03/2024,0400 UTC,"22,7",88.0
06/03/2024,0500 UTC,"22,3",90.0
06/03/2024,0600 UTC,"21,8",89.0
06/03/2024,0700 UTC,22,92.0
06/03/2024,0800 UTC,22,93.0
06/03/2024,0900 UTC,"21,6",93.0
06/03/2024,1000 UTC,"21,8",93.0
06/03/2024,1100 UTC,23,86.0
06/03/2024,1200 UTC,"24,2",79.0
06/03/2024,1300 UTC,"25,1",76.0
06/03/2024,1400 UTC,"27,5",66.0
06/03/2024,1500 UTC,"28,9",59.0
06/03/2024,1600 UTC,"29,7",55.0
06/03/2024,1700 UTC,"30,4",54.0
06/03/2024,1800 UTC,"31,6",50.0
06/03/2024,1900 UTC,"30,8",62.0
06/03/2024,2000 UTC,"29,4",66.0
06/03/2024,2100 UTC,"27,5",71.0
06/03/2024,2200 UTC,"25,8",76.0
06/03/2024,2300 UTC,"24,7",85.0
07/03/2024,0000 UTC,"23,3",84.0
07/03/2024,0100 UTC,"23,7",83.0
07/03/2024,0200 UTC,"23,7",84.0
07/03/2024,0300 UTC,"23,4",86.0
07/03/2024,0400 UTC,"23,2",93.0
07/03/2024,0500 UTC,"22,1",93.0
07/03/2024,0600 UTC,"22,3",92.0
07/03/2024,0700 UTC,"22,3",93.0
07/03/2024,0800 UTC,"22,3",93.0
07/03/2024,0900 UTC,"22,2",92.0
07/03/2024,1000 UTC,"22,3",92.0
07/03/2024,1100 UTC,"23,4",88.0
07/03/2024,1200 UTC,"24,5",79.0
07/03/2024,1300 UTC,"26,9",70.0
07/03/2024,1400 UTC,28,64.0
07/03/2024,1500 UTC,"28,9",59.0
07/03/2024,1600 UTC,"30,1",56.0
07/03/2024,1700 UTC,"30,6",68.0
07/03/2024,1800 UTC,"27,6",69.0
07/03/2024,1900 UTC,"29,1",61.0
07/03/2024,2000 UTC,"29,1",67.0
07/03/2024,2100 UTC,27,72.0
07/03/2024,2200 UTC,"25,8",76.0
07/03/2024,2300 UTC,"24,8",77.0
08/03/2024,0000 UTC,"24,5",81.0
08/03/2024,0100 UTC,"23,7",82.0
08/03/2024,0200 UTC,24,89.0
08/03/2024,0300 UTC,"23,5",88.0
08/03/2024,0400 UTC,"22,9",91.0
08/03/2024,0500 UTC,"22,7",91.0
08/03/2024,0600 UTC,"22,7",90.0
08/03/2024,0700 UTC,"22,7",90.0
08/03/2024,0800 UTC,"22,6",91.0
08/03/2024,0900 UTC,"22,6",91.0
08/03/2024,1000 UTC,"23,5",87.0
08/03/2024,1100 UTC,"24,3",82.0
08/03/2024,1200 UTC,"25,1",77.0
08/03/2024,1300 UTC,"26,3",74.0
08/03/2024,1400 UTC,"27,7",66.0
08/03/2024,1500 UTC,"29,3",62.0
08/03/2024,1600 UTC,"30,1",58.0
08/03/2024,1700 UTC,"31,4",50.0
08/03/2024,1800 UTC,"31,6",53.0
08/03/2024,1900 UTC,"31,6",62.0
08/03/2024,2000 UTC,"29,4",71.0
08/03/2024,2100 UTC,"27,6",81.0
08/03/2024,2200 UTC,"24,8",85.0
08/03/2024,2300 UTC,"24,1",86.0
09/03/2024,0000 UTC,"24,1",84.0
09/03/2024,0100 UTC,"24,2",85.0
09/03/2024,0200 UTC,"23,9",85.0
09/03/2024,0300 UTC,"23,9",86.0
09/03/2024,0400 UTC,"23,9",89.0
09/03/2024,0500 UTC,"23,7",90.0
09/03/2024,0600 UTC,"23,2",91.0
09/03/2024,0700 UTC,"22,8",92.0
09/03/2024,0800 UTC,"22,6",92.0
09/03/2024,0900 UTC,"22,6",92.0
09/03/2024,1000 UTC,"22,8",92.0
09/03/2024,1100 UTC,"23,8",89.0
09/03/2024,1200 UTC,"26,4",75.0
09/03/2024,1300 UTC,"27,6",70.0
09/03/2024,1400 UTC,"29,9",61.0
09/03/2024,1500 UTC,"31,5",56.0
09/03/2024,1600 UTC,"32,1",52.0
09/03/2024,1700 UTC,"31,7",63.0
09/03/2024,1800 UTC,"30,2",82.0
09/03/2024,1900 UTC,"26,1",84.0
09/03/2024,2000 UTC,26,93.0
09/03/2024,2100 UTC,"24,5",86.0
09/03/2024,2200 UTC,"24,5",90.0
09/03/2024,2300 UTC,"24,2",91.0
10/03/2024,0000 UTC,"24,2",92.0
10/03/2024,0100 UTC,"24,2",90.0
10/03/2024,0200 UTC,"24,1",90.0
10/03/2024,0300 UTC,"23,5",92.0
10/03/2024,0400 UTC,"23,1",93.0
10/03/2024,0500 UTC,23,93.0
10/03/2024,0600 UTC,"23,2",94.0
10/03/2024,0700 UTC,"23,3",93.0
10/03/2024,0800 UTC,"23,3",94.0
10/03/2024,0900 UTC,"22,9",93.0
10/03/2024,1000 UTC,"22,9",93.0
10/03/2024,1100 UTC,"25,4",83.0
10/03/2024,1200 UTC,"26,7",77.0
10/03/2024,1300 UTC,"27,4",73.0
10/03/2024,1400 UTC,"28,9",67.0
10/03/2024,1500 UTC,"29,9",62.0
10/03/2024,1600 UTC,"30,9",55.0
10/03/2024,1700 UTC,"31,3",64.0
10/03/2024,1800 UTC,"31,3",54.0
10/03/2024,1900 UTC,"31,1",60.0
10/03/2024,2000 UTC,30,57.0
10/03/2024,2100 UTC,"29,1",65.0
10/03/2024,2200 UTC,"26,8",72.0
10/03/2024,2300 UTC,"25,3",77.0
11/03/2024,0000 UTC,"24,3",79.0
11/03/2024,0100 UTC,"23,9",85.0
11/03/2024,0200 UTC,"23,2",87.0
11/03/2024,0300 UTC,"22,5",91.0
11/03/2024,0400 UTC,"22,3",85.0
11/03/2024,0500 UTC,"22,1",88.0
11/03/2024,0600 UTC,"21,9",88.0
11/03/2024,0700 UTC,22,89.0
11/03/2024,0800 UTC,"21,8",91.0
11/03/2024,0900 UTC,"21,7",91.0
11/03/2024,1000 UTC,"22,2",90.0
11/03/2024,1100 UTC,"23,6",86.0
11/03/2024,1200 UTC,"25,9",66.0
11/03/2024,1300 UTC,"25,6",70.0
11/03/2024,1400 UTC,"26,9",62.0
11/03/2024,1500 UTC,"28,9",53.0
11/03/2024,1600 UTC,"29,1",55.0
11/03/2024,1700 UTC,"29,8",54.0
11/03/2024,1800 UTC,"29,9",53.0
11/03/2024,1900 UTC,"29,6",57.0
11/03/2024,2000 UTC,"28,9",65.0
11/03/2024,2100 UTC,"27,2",72.0
11/03/2024,2200 UTC,"24,6",77.0
11/03/2024,2300 UTC,"23,2",74.0
12/03/2024,0000 UTC,"22,7",76.0
12/03/2024,0100 UTC,22,77.0
12/03/2024,0200 UTC,"21,8",76.0
12/03/2024,0300 UTC,"21,8",78.0
12/03/2024,0400 UTC,"21,5",75.0
12/03/2024,0500 UTC,"21,4",77.0
12/03/2024,0600 UTC,"21,3",81.0
12/03/2024,0700 UTC,"21,1",79.0
12/03/2024,0800 UTC,"21,1",81.0
12/03/2024,0900 UTC,21,82.0
12/03/2024,1000 UTC,"20,8",86.0
12/03/2024,1100 UTC,"21,1",85.0
12/03/2024,1200 UTC,"22,2",79.0
12/03/2024,1300 UTC,"23,6",76.0
12/03/2024,1400 UTC,"24,7",71.0
12/03/2024,1500 UTC,"24,9",70.0
12/03/2024,1600 UTC,"25,7",67.0
12/03/2024,1700 UTC,26,68.0
12/03/2024,1800 UTC,"26,5",69.0
12/03/2024,1900 UTC,"26,5",67.0
12/03/2024,2000 UTC,"26,3",70.0
12/03/2024,2100 UTC,"26,2",74.0
12/03/2024,2200 UTC,"25,1",77.0
12/03/2024,2300 UTC,"23,9",82.0
13/03/2024,0000 UTC,"22,4",82.0
13/03/2024,0100 UTC,"22,1",82.0
13/03/2024,0200 UTC,"21,7",83.0
13/03/2024,0300 UTC,"21,7",84.0
13/03/2024,0400 UTC,"21,8",85.0
13/03/2024,0500 UTC,"21,9",87.0
13/03/2024,0600 UTC,"21,9",89.0
13/03/2024,0700 UTC,"21,6",88.0
13/03/2024,0800 UTC,"21,5",87.0
13/03/2024,0900 UTC,"21,5",87.0
13/03/2024,1000 UTC,"21,9",85.0
13/03/2024,1100 UTC,"22,6",84.0
13/03/2024,1200 UTC,"23,8",77.0
13/03/2024,1300 UTC,"25,2",72.0
13/03/2024,1400 UTC,27,67.0
13/03/2024,1500 UTC,"28,2",63.0
13/03/2024,1600 UTC,"29,9",60.0
13/03/2024,1700 UTC,"31,2",54.0
13/03/2024,1800 UTC,"32,6",47.0
13/03/2024,1900 UTC,33,48.0
13/03/2024,2000 UTC,"31,6",62.0
13/03/2024,2100 UTC,"30,2",70.0
13/03/2024,2200 UTC,"27,7",75.0
13/03/2024,2300 UTC,"26,1",78.0
14/03/2024,0000 UTC,"25,5",80.0
14/03/2024,0100 UTC,"24,6",83.0
14/03/2024,0200 UTC,"23,6",88.0
14/03/2024,0300 UTC,"22,4",89.0
14/03/2024,0400 UTC,"21,8",90.0
14/03/2024,0500 UTC,22,91.0
14/03/2024,0600 UTC,"22,1",90.0
14/03/2024,0700 UTC,"22,1",91.0
14/03/2024,0800 UTC,"22,1",91.0
14/03/2024,0900 UTC,"22,2",91.0
14/03/2024,1000 UTC,22,91.0
14/03/2024,1100 UTC,"22,4",88.0
14/03/2024,1200 UTC,"23,7",81.0
14/03/2024,1300 UTC,"25,6",74.0
14/03/2024,1400 UTC,"28,1",65.0
14/03/2024,1500 UTC,"30,1",55.0
14/03/2024,1600 UTC,"32,3",50.0
14/03/2024,1700 UTC,"33,3",45.0
14/03/2024,1800 UTC,"34,2",46.0
14/03/2024,1900 UTC,"33,4",48.0
14/03/2024,2000 UTC,"33,7",41.0
14/03/2024,2100 UTC,"32,9",53.0
14/03/2024,2200 UTC,"30,6",61.0
14/03/2024,2300 UTC,"28,6",67.0
15/03/2024,0000 UTC,27,68.0
15/03/2024,0100 UTC,"25,9",76.0
15/03/2024,0200 UTC,"24,3",83.0
15/03/2024,0300 UTC,"23,5",86.0
15/03/2024,0400 UTC,"23,7",86.0
15/03/2024,0500 UTC,"23,6",87.0
15/03/2024,0600 UTC,"22,5",91.0
15/03/2024,0700 UTC,"21,7",91.0
15/03/2024,0800 UTC,"20,7",93.0
15/03/2024,0900 UTC,"20,5",93.0
15/03/2024,1000 UTC,"21,4",92.0
15/03/2024,1100 UTC,"24,2",85.0
15/03/2024,1200 UTC,"26,6",74.0
15/03/2024,1300 UTC,29,59.0
15/03/2024,1400 UTC,"31,4",52.0
15/03/2024,1500 UTC,"32,3",47.0
15/03/2024,1600 UTC,"33,8",39.0
15/03/2024,1700 UTC,"35,1",37.0
15/03/2024,1800 UTC,"35,1",32.0
15/03/2024,1900 UTC,"35,3",33.0
15/03/2024,2000 UTC,"34,4",44.0
15/03/2024,2100 UTC,"31,1",52.0
15/03/2024,2200 UTC,"29,9",65.0
15/03/2024,2300 UTC,"27,6",73.0
16/03/2024,0000 UTC,"26,9",71.0
16/03/2024,0100 UTC,"26,4",78.0
16/03/2024,0200 UTC,"25,2",80.0
16/03/2024,0300 UTC,"24,3",84.0
16/03/2024,0400 UTC,"23,8",87.0
16/03/2024,0500 UTC,"23,3",89.0
16/03/2024,0600 UTC,"22,9",89.0
16/03/2024,0700 UTC,"22,1",91.0
16/03/2024,0800 UTC,"21,8",92.0
16/03/2024,0900 UTC,"21,1",92.0
16/03/2024,1000 UTC,"22,2",91.0
16/03/2024,1100 UTC,"25,9",77.0
16/03/2024,1200 UTC,"27,8",68.0
16/03/2024,1300 UTC,30,58.0
16/03/2024,1400 UTC,32,50.0
16/03/2024,1500 UTC,"33,6",40.0
16/03/2024,1600 UTC,"34,7",38.0
16/03/2024,1700 UTC,35,38.0
16/03/2024,1800 UTC,"35,3",36.0
16/03/2024,1900 UTC,"35,1",33.0
16/03/2024,2000 UTC,35,46.0
16/03/2024,2100 UTC,"33,2",56.0
16/03/2024,2200 UTC,"29,7",68.0
16/03/2024,2300 UTC,"27,2",72.0
17/03/2024,0000 UTC,"26,7",73.0
17/03/2024,0100 UTC,"26,4",78.0
17/03/2024,0200 UTC,"25,3",82.0
17/03/2024,0300 UTC,"24,9",84.0
17/03/2024,0400 UTC,"24,6",86.0
17/03/2024,0500 UTC,"23,8",88.0
17/03/2024,0600 UTC,"23,3",91.0
17/03/2024,0700 UTC,"22,7",91.0
17/03/2024,0800 UTC,"22,6",91.0
